Barcode,Product Name,Product Description,Cost Price,Selling Price,Tax Percentage,Category Name
613008766764,ARIZONA MUCHO MANGO,ARIZONA MUCHO MANGO,0.00,2.75,13.00,DRINKS
613008766917,ARIZONA PEACH,ARIZONA PEACH,0.00,3.38,13.00,DRINKS
613008775728,Arizona Rizzler berry,Arizona Rizzler berry,0.00,2.99,13.00,DRINKS
613008766856,ARIZONA WATERMELON 680UNI,ARIZONA WATERMELON 680UNI,0.00,3.01,13.00,DRINKS
613008767372,Arizone Tropicsl chillzikle,Arizone Tropicsl chillzikle,0.00,3.74,13.00,DRINKS
889392001877,ARTIC VIBE,ARTIC VIBE,4.99,5.64,13.00,DRINKS
069000015636,BRISK 2LT,BRISK 2LT,1.96,4.51,13.00,DRINKS
069000016404,Brisk Ice Tea,Brisk Ice Tea,0.00,3.38,13.00,DRINKS
990309700452,Brust Protien Coffee,Brust Protien Coffee,0.00,3.62,13.00,DRINKS
069000155011,Bubly Cherry,Bubly Cherry,0.00,1.85,13.00,DRINKS
069000008294,Bubly Grapefruit,Bubly Grapefruit,0.00,3.38,13.00,DRINKS
069000149171,Bubly Lime,Bubly Lime,0.00,3.38,13.00,DRINKS
069000149478,BUBLY MANGO,BUBLY,0.00,1.85,13.00,DRINKS
http://pepsico.info/TULXlA,Bubly Peach,Bubly Peach,0.00,1.70,13.00,DRINKS
069000158876,Bubly Peach Sparkling Water 355ML,Bubly Peach Sparkling Water 355ML,0.00,1.85,13.00,DRINKS
06221010,Canada dry 710,Canada dry 710,0.00,3.38,13.00,DRINKS
06224017,CANADA DRY CAN,CANADA DRY CAN,0.00,1.50,13.00,DRINKS
06216018,CANADA DRY CLUB SODA  2L,CANADA DRY CLUB SODA  2L,0.00,4.51,13.00,DRINKS
056327263932,carling ice  473 ml,carling ice  473 ml,0.00,3.48,13.00,DRINKS
889392002676,Celcius Electric Vibe,Celcius Electric Vibe,0.00,5.64,13.00,DRINKS
889392607277,CELSIUS PEACH VIBE 330UNI,CELSIUS PEACH VIBE 330UNI,0.00,4.51,13.00,DRINKS
889392607239,CELSIUS TROPICAL 330UNI,CELSIUS TROPICAL 330UNI,0.00,4.51,13.00,DRINKS
06782900,COCA ORIGINAL 355UNI,COCA ORIGINAL 355UNI,0.00,1.50,13.00,DRINKS
628915831504,Coconut milk beverage,Coconut milk beverage,0.00,4.51,13.00,DRINKS
06742708,COKE 2L,COKE 2L,0.00,4.51,13.00,DRINKS
06789709,COKE DIET 2L,COKE DIET 2L,0.00,4.51,13.00,DRINKS
067000104039,COKE DIET 710ML,COKE DIET 710ML,0.00,3.38,13.00,DRINKS
067000106682,COKE ZERO 2L,COKE ZERO 2L,0.00,4.51,13.00,DRINKS
06731906,COKE ZERO 355UNI CAN,COKE ZERO 355UNI CAN,0.00,1.50,13.00,DRINKS
067000104022,COLA OG 710UNI,COLA OG 710UNI,2.49,3.38,13.00,DRINKS
624913000270,COOL RUNNINGS 500ML,COOL RUNNINGS 500ML,0.00,2.99,13.00,DRINKS
056327183933,coors   473 ml,coors   473 ml,0.00,3.48,13.00,DRINKS
05660203,crus,crus,0.00,2.02,13.00,DRINKS
05660300,Crush,Crush,0.00,1.50,13.00,DRINKS
05660106,CRUSH ORANGE,CRUSH ORANGE,0.00,1.50,13.00,DRINKS
056000004609,CRUSH ORANGE 710ML,CRUSH ORANGE 710ML,0.00,3.38,13.00,DRINKS
067311268376,del monte mango,del monte mango,0.00,4.03,13.00,DRINKS
067311267188,Del monte orange,Del monte orange,0.00,3.96,13.00,DRINKS
059531001604,diet a and w 2lt,diet a and w 2lt,0.00,4.85,13.00,DRINKS
06792800,DIET COKE 355UNI CAN,DIET COKE 355UNI CAN,0.00,1.50,13.00,DRINKS
054900021092,Dr Pepper 710 ml,Dr Pepper 710 ml,0.00,3.38,13.00,DRINKS
05492935,DR PEPPER CAN,DR PEPPER CAN,0.00,1.75,13.00,DRINKS
069000002612,DRINKS 2l,DRINKS 2l,0.00,4.51,13.00,DRINKS
069000004258,DRINKS 355UNI--,DRINKS 355UNI--,0.00,1.50,13.00,DRINKS
069000009840,DRINKS 710ML,DRINKS 710ML,0.00,3.38,13.00,DRINKS
06547339,DRINKS 7UP 2LT,DRINKS 7UP 2LT,0.00,4.51,13.00,DRINKS
05630804,DRINKS CRUSH CREAM SODA 2LT,DRINKS CRUSH CREAM SODA 2LT,0.00,4.51,13.00,DRINKS
05609008,DRINKS CRUSH ORANGE 2LT,DRINKS CRUSH ORANGE 2LT,0.00,4.69,13.00,DRINKS
054900000608,DRINKS DR PAPPER 2LT,DRINKS DR PAPPER 2LT,0.00,4.51,13.00,DRINKS
067000107467,DRINKS ZERO SUGAR 710,DRINKS ZERO SUGAR 710,0.00,3.94,13.00,DRINKS
055325004127,Ensure Reg,Ensure Reg,0.00,3.74,13.00,DRINKS
067000011061,Fanta,Fanta,0.00,2.11,13.00,DRINKS
067000013843,Fanta 2l,Fanta 2l,0.00,4.51,13.00,DRINKS
067000011641,FANTA 2L OR,FANTA 2L OR,0.00,5.01,13.00,DRINKS
067000013737,Fanta 355,Fanta 355,0.00,1.50,13.00,DRINKS
067000013874,Fanta 710,Fanta 710,0.00,3.62,13.00,DRINKS
067000011559,fanta can,fanta can,0.00,1.50,13.00,DRINKS
067000013775,Fanta Strawberry 2L,Fanta Strawberry 2L,1.00,4.51,13.00,DRINKS
632565000234,FIJI 1.5L,FIJI 1.5L,0.00,5.07,13.00,DRINKS
06755508,FRESCA   2L,FRESCA   2L,2.04,4.51,13.00,DRINKS
067311002994,FRITR ICED TEA,FRITR ICED TEA,1.66,4.51,13.00,DRINKS
067311350026,FRUITIE FRUIT PUNCH,FRUITIE FRUIT PUNCH,0.00,4.51,13.00,DRINKS
080793793679,fuse,fuse,0.00,1.75,13.00,DRINKS
055577421017,G CITRON LIME 710UNI,G CITRON LIME 710UNI,0.00,3.96,13.00,DRINKS
055577420270,G COOL BLUE  591UNI,G COOL BLUE  591UNI,1.66,2.37,13.00,DRINKS
055577420515,G COOL BLUE 591UNI,G COOL BLUE 591UNI,0.00,3.38,13.00,DRINKS
055577421024,G COOL CLUE 710UNI,G COOL CLUE 710UNI,0.00,3.96,13.00,DRINKS
055577420263,G FRIU PUNCH 591UNI,G FRIU PUNCH 591UNI,1.66,3.38,13.00,DRINKS
055577421000,G FRIUT PUNCH 710UNI,G FRIUT PUNCH 710UNI,1.47,3.96,13.00,DRINKS
055577420249,G ORANGE 591UNI,G ORANGE 591UNI,1.66,3.50,13.00,DRINKS
057271162647,G ZERO BERRY,G ZERO BERRY,0.00,3.38,13.00,DRINKS
057271162609,G ZERO BERRY  591UNI,G ZERO BERRY  591UNI,0.00,3.38,13.00,DRINKS
057271164122,G ZERO GLACIER FREEZE,G ZERO GLACIER FREEZE,0.00,3.38,13.00,DRINKS
057271162586,G ZERO LEMON LIM E  591UNI,G ZERO LEMON LIM E  591UNI,0.00,3.38,13.00,DRINKS
057271162562,G ZERO ORANGE 591UNI,G ZERO ORANGE 591UNI,0.00,3.38,13.00,DRINKS
055577420935,G2 FRUIT PUNCH 591UNI,G2 FRUIT PUNCH 591UNI,0.00,3.50,13.00,DRINKS
055577420928,G2 ORANGE   591UNI,G2 ORANGE   591UNI,0.00,3.50,13.00,DRINKS
057271555845,Gatorade,Gatorade,0.00,3.50,13.00,DRINKS
055577420942,GATORADE G2 GRAPE 591UNI,GATORADE G2 GRAPE 591UNI,0.00,3.38,13.00,DRINKS
055577420232,G-ZERO LIME 591UNI,G-ZERO LIME 591UNI,0.00,3.50,13.00,DRINKS
069000158203,http://pepsico.info/4yLCUx,http://pepsico.info/4yLCUx,0.00,3.38,13.00,DRINKS
070310001707,laker ice black 473 ml,laker ice black 473 ml,0.00,2.91,13.00,DRINKS
070310001578,laker lager  473 ml,laker lager  473 ml,0.00,2.91,13.00,DRINKS
620707101970,Laker red,Laker red,0.00,2.91,13.00,DRINKS
055000216500,Maison Perrier,Maison Perrier,0.00,2.25,13.00,DRINKS
853195000535,MOJI LIGHTER,SMOKE,0.00,8.19,13.00,DRINKS
070847811190,MONSTER ORIGINAL,MONSTER ORIGINAL,0.00,4.51,13.00,DRINKS
070847890720,MONSTER ULTRA PEACHY KEEN,MONSTER ULTRA PEACHY KEEN,0.00,4.51,13.00,DRINKS
070847015208,MONSTER ULTRA ZERO,MONSTER ULTRA ZERO,0.00,4.51,13.00,DRINKS
070847002901,MONSTER ZERO SUGAR,MONSTER ZERO SUGAR,0.00,4.51,13.00,DRINKS
069000040508,Mug Root Beer 355ml,Mug Root Beer 355ml,0.00,1.50,13.00,DRINKS
057379600119,NAYA 600ml,NAYA 600ml,0.00,1.75,13.00,DRINKS
990484000071,NESTEA LEMON 355ML,NESTEA LEMON 355ML,0.67,1.50,13.00,DRINKS
067311020110,OASIS ORANGE 300 ML,OASIS ORANGE 300 ML,0.00,2.00,13.00,DRINKS
06766407,PEACE TEA PEACH,PEACE TEA PEACH,0.00,2.25,13.00,DRINKS
06766504,PEACE TEA RASPBERRY,PEACE TEA RASPBERRY,0.00,2.25,13.00,DRINKS
06787303,PEACE TEA SNO BERRY,PEACE TEA SNO BERRY,0.00,2.25,13.00,DRINKS
069000010662,Pepsi Diet 710 ml,Pepsi Diet 710 ml,0.00,3.39,13.00,DRINKS
069000013830,Pepsi zero,Pepsi zero,0.00,3.38,13.00,DRINKS
067311680284,pine apple burst,pine apple burst,0.00,4.03,13.00,DRINKS
180009000017,POP SHOP BLACK CHERRY,POP SHOP BLACK CHERRY,0.00,2.51,13.00,DRINKS
180009000338,"POP SHOP COTTON CANDY,GUMS & CHOCOLATES","POP SHOP COTTON CANDY,GUMS & CHOCOLATES",0.00,2.51,13.00,DRINKS
180009000031,POP SHOP CREAM SODA,POP SHOP CREAM SODA,0.00,2.51,13.00,DRINKS
180009000024,POP SHOP LIME,POP SHOP LIME,0.00,2.51,13.00,DRINKS
06748605,POWER ADE FRUIT PUNCH,POWER ADE FRUIT PUNCH,0.00,3.94,13.00,DRINKS
06748809,POWER ADE MELON PINEAPPLE,POWER ADE MELON PINEAPPLE,0.00,3.38,13.00,DRINKS
06748508,POWER ADE MIX BERRY,POWER ADE MIX BERRY,0.00,3.94,13.00,DRINKS
06748702,POWER ADE ORANGE,POWER ADE ORANGE,0.00,3.38,13.00,DRINKS
06794604,powerade zero blue,powerade zero blue,0.00,3.94,13.00,DRINKS
067000011887,powerade zero punch,powerade zero punch,0.00,3.94,13.00,DRINKS
06748906,Pwrd,Pwrd,0.00,3.94,13.00,DRINKS
180854000101,RED BULL 250 original,RED BULL 250 original,0.00,4.01,13.00,DRINKS
180854000507,RED BULL 355 UNI,RED BULL 355 UNI,0.00,4.24,13.00,DRINKS
180854000774,RED BULL 473 UNI,RED BULL 473 UNI,0.00,6.50,13.00,DRINKS
180854000309,RED BULL SUGAR FREE 250 UNI,RED BULL SUGAR FREE 250 UNI,0.00,4.01,13.00,DRINKS
180854000606,RED BULL SUGAR FREE 355 UNI,RED BULL SUGAR FREE 355 UNI,0.00,4.24,13.00,DRINKS
016600000760,Schweppers Ginger ale,Schweppers Ginger ale,0.00,3.38,13.00,DRINKS
016600000395,SCHWEPPES 2LT,SCHWEPPES 2LT,0.00,4.85,13.00,DRINKS
06224318,soda club,soda club,0.00,1.50,13.00,DRINKS
067000110573,sprite  zero sugar,sprite  zero sugar,0.00,4.85,13.00,DRINKS
06750600,SPRITE 2L,SPRITE 2L,0.00,4.51,13.00,DRINKS
067000104015,SPRITE 710 ML,SPRITE 710 ML,0.00,3.38,13.00,DRINKS
06793207,SPRITE CAN,SPRITE CAN,0.00,1.68,13.00,DRINKS
702915003014,Steam Whistle,Steam Whistle,0.00,4.50,13.00,DRINKS
062067382178,stella  473 ml,stella  473 ml,0.00,3.94,13.00,DRINKS
050200013003,SUNNY D ORANGE ST,SUNNY D ORANGE ST,0.00,2.25,13.00,DRINKS
050200012976,SUNNY TANGY ORIGINAL,SUNNY TANGY ORIGINAL,0.00,2.25,13.00,DRINKS
858629001065,ting sparkling grape fruit,ting sparkling grape fruit,0.00,2.75,13.00,DRINKS
613008771300,TONIC WATERMELON,ARIZONA,0.00,3.74,13.00,DRINKS
087692011248,Twisted Tea,Twisted Tea,3.99,4.51,13.00,DRINKS
898999000022,Vita coconut waster 330ml,Vita coconut waster 330ml,0.00,2.81,13.00,DRINKS
056412700014,Allens apple juice 200ml,Allens apple juice 200ml,0.00,1.00,0.00,DRINKS NO TAX
055270833773,COCONUT WATER 500UNI,COCONUT WATER 500UNI,0.00,3.50,0.00,DRINKS NO TAX
055325004301,Ensure Protein Drink Strawberry,Ensure Protein Drink Strawberry,0.00,3.75,0.00,DRINKS NO TAX
055325004288,Ensure Protein Drink Vanilla,Ensure Protein Drink Vanilla,0.00,3.75,0.00,DRINKS NO TAX
055325004295,Ensure Protien Drink Chocolate,Ensure Protien Drink Chocolate,0.00,3.75,0.00,DRINKS NO TAX
990484000101,Nestea,Nestea,0.00,2.50,0.00,DRINKS NO TAX
051712845342,Bussman Fuze 20A,Bussman Fuze 20A,0.00,6.77,13.00,ELECTRONICS
6942007652650,High Speed Ultra Quiet HX64,High Speed Ultra Quiet HX64,0.00,39.54,13.00,ELECTRONICS
6942007652629,Mini HX61,Mini HX61,0.00,25.98,13.00,ELECTRONICS
197190301632,Type C cable,Type C cable,0.00,11.29,13.00,ELECTRONICS
6942007652667,Ultra thin HOCO HX 65,Ultra thin HOCO HX 65,0.00,30.50,13.00,ELECTRONICS
197190301625,USB C TYPE CABLE TECO,USB C TYPE CABLE TECO,0.00,11.29,13.00,ELECTRONICS
6974443384666,Borofone cable,Borofone cable,0.00,9.03,13.00,Electronics - My top gift
6941991101700,Borofone Headphones,Borofone Headphones,0.00,56.49,13.00,Electronics - My top gift
6941991101687,Borofone Headphones,Borofone Headphones,0.00,56.49,13.00,Electronics - My top gift
6941991101694,Borofone Headphones,Borofone Headphones,0.00,56.49,13.00,Electronics - My top gift
Cable - My top gift,Cable,Cable,0.00,6.77,13.00,Electronics - My top gift
6931474798886,Hoco - BT Speaker,Hoco - BT Speaker,0.00,33.89,13.00,Electronics - My top gift
6931474798695,Hoco Adapter,Hoco Adapter,0.00,25.98,13.00,Electronics - My top gift
6931474798879,Hoco BT Speaker,Hoco BT Speaker,0.00,33.89,13.00,Electronics - My top gift
6931474752857,Hoco BT Speaker,Hoco BT Speaker,0.00,68.92,13.00,Electronics - My top gift
69420762056,Hoco Charger,Hoco Charger,0.00,18.07,13.00,Electronics - My top gift
6942007652056,Hoco Charger,Hoco Charger,0.00,18.07,13.00,Electronics - My top gift
6942007652049,Hoco Charger,Hoco Charger,0.00,18.07,13.00,Electronics - My top gift
6942007652032,Hoco charger adapter,Hoco charger adapter,0.00,14.68,13.00,Electronics - My top gift
6942007623780,Hoco Hair Clipper,Hoco Hair Clipper,0.00,56.49,13.00,Electronics - My top gift
6942007640077,Hoco Headset,Hoco Headset,0.00,40.67,13.00,Electronics - My top gift
6942007629188,Hoco Headset,Hoco Headset,0.00,58.75,13.00,Electronics - My top gift
6942007647809,Hoco Headset wireless BT,Hoco Headset wireless BT,0.00,28.24,13.00,Electronics - My top gift
6942007609982,Hoco Headset with case,Hoco Headset with case,0.00,42.93,13.00,Electronics - My top gift
6931474788863,Hoco Headset with case,Hoco Headset with case,0.00,40.67,13.00,Electronics - My top gift
6942007638555,Hoco Kids HeadPhones,Hoco Kids HeadPhones,0.00,38.41,13.00,Electronics - My top gift
6942007607124,Hoco Socket,Hoco Socket,0.00,33.89,13.00,Electronics - My top gift
6942007644754,HocoMini Charger,HocoMini Charger,0.00,19.20,13.00,Electronics - My top gift
5056594152132,Van Dens Earphones,Van Dens Earphones,0.00,18.07,13.00,Electronics - My top gift
5060674507675,Van dens earphones,Van dens earphones,0.00,14.68,13.00,Electronics - My top gift
5060674507361,Van Dens Earphones,Van Dens Earphones,0.00,11.29,13.00,Electronics - My top gift
5060674508870,Van Dens Earphones,Van Dens Earphones,0.00,10.16,13.00,Electronics - My top gift
5056594171195,Van dens Power bank,Van dens Power bank,0.00,25.98,13.00,Electronics - My top gift
5056594152088,Van Dens Power bank,Van Dens Power bank,0.00,31.63,13.00,Electronics - My top gift
5060674507446,Ven Dens,Ven Dens,0.00,14.68,13.00,Electronics - My top gift
5056594172246,Ven Dens Adapter,Ven Dens Adapter,0.00,20.33,13.00,Electronics - My top gift
5056594114888,Ven Dens Adapter,Ven Dens Adapter,0.00,23.72,13.00,Electronics - My top gift
5056594115120,Ven Dens Adapter,Ven Dens Adapter,0.00,42.93,13.00,Electronics - My top gift
5056594152125,Ven Dens cable,Ven Dens cable,0.00,12.42,13.00,Electronics - My top gift
5056594153153,Ven Dens Cable,Ven Dens Cable,0.00,14.68,13.00,Electronics - My top gift
5060674507453,Ven dens cable,Ven dens cable,0.00,14.68,13.00,Electronics - My top gift
5060674507460,Ven dens cable,Ven dens cable,0.00,14.68,13.00,Electronics - My top gift
5056594115175,Ven Dens Car holder,Ven Dens Car holder,0.00,18.07,13.00,Electronics - My top gift
5056594152354,Ven dens car holder,Ven dens car holder,0.00,7.90,13.00,Electronics - My top gift
5056594152323,Ven Dens Car Holder,Ven Dens Car Holder,0.00,14.68,13.00,Electronics - My top gift
5056594114666,Ven Dens Car Holder,Ven Dens Car Holder,0.00,13.55,13.00,Electronics - My top gift
5060674508108,Ven dens car mp3 player,Ven dens car mp3 player,0.00,22.59,13.00,Electronics - My top gift
5060674508603,Ven dens data cable,Ven dens data cable,0.00,11.29,13.00,Electronics - My top gift
5056594195597,Ven Dens Gaming Head Phones,Ven Dens Gaming Head Phones,0.00,30.50,13.00,Electronics - My top gift
5060674507743,Ven Dens Mini Car Charger,Ven Dens Mini Car Charger,0.00,11.29,13.00,Electronics - My top gift
5060674508887,Ven Dens Power Bank,Ven Dens Power Bank,0.00,39.54,13.00,Electronics - My top gift
5060674508948,Ven Dens Wireless charger,Ven Dens Wireless charger,0.00,20.33,13.00,Electronics - My top gift
057271165044,Gatorade,Gatorade,0.00,3.50,13.00,ENERGY DRINK
070847900177,Monster Energy drink,Monster Energy drink,0.00,4.51,13.00,ENERGY DRINK
990312906957,Solid Vibe,Solid Vibe,0.00,4.51,13.00,ENERGY DRINK
990312906971,Solid Vibe,Solid Vibe,0.00,4.51,13.00,ENERGY DRINK
990312906964,Solid Vibe,Solid Vibe,0.00,4.51,13.00,ENERGY DRINK
060410074848,Munchies peanuts,Munchies peanuts,0.00,2.25,13.00,FOOD ITMES
24542,Patty,Patty,0.00,2.51,13.00,FOOD ITMES
24543,Patty Combo,Patty Combo,0.00,3.50,13.00,FOOD ITMES
705833099671,25D Lighter,25D Lighter,1.00,1.70,13.00,GENERAL ITEMS
059212997622,Aluminium Foil,Aluminium Foil,0.00,5.64,13.00,GENERAL ITEMS
806712311553,Bandage,Bandage,0.00,3.38,13.00,GENERAL ITEMS
806712311461,Bandage,Bandage,0.00,3.38,13.00,GENERAL ITEMS
825096001904,BANDANA,BANDANA,0.00,3.38,13.00,GENERAL ITEMS
69000159361,bubbly mango,bubbly mango,0.00,2.59,13.00,GENERAL ITEMS
055500017287,Clorox,Clorox,0.00,6.77,13.00,GENERAL ITEMS
836739322140,Cutlery,Cutlery,0.00,4.51,13.00,GENERAL ITEMS
836739321877,Cutlery,Cutlery,0.00,4.51,13.00,GENERAL ITEMS
8901396354604,Dettol,Dettol,0.00,13.55,13.00,GENERAL ITEMS
030772247747,Gain Detergent liq.,Gain Detergent liq.,0.00,7.90,13.00,GENERAL ITEMS
030772225813,gain original,gain original,0.00,7.90,13.00,GENERAL ITEMS
060410079492,Lays Sour Cream & Onion,Lays Sour Cream & Onion,1.00,5.64,13.00,GENERAL ITEMS
3057068029709,OCB Regular,OCB Regular,3.49,3.38,13.00,GENERAL ITEMS
063474313496,Old dutch,Old dutch,0.00,8.92,13.00,GENERAL ITEMS
24343,PHOTO,PHOTO,0.00,16.94,13.00,GENERAL ITEMS
806712310402,Pure air,Pure air,0.00,7.35,13.00,GENERAL ITEMS
055966919088,Pure Air,Pure Air,0.00,7.35,13.00,GENERAL ITEMS
806712305279,Purew Air,Purew Air,0.00,7.35,13.00,GENERAL ITEMS
055966202173,Small Aluminium tray,Small Aluminium tray,0.00,3.38,13.00,GENERAL ITEMS
073390055905,sparemint,sparemint,0.00,3.38,13.00,GENERAL ITEMS
4987176179906,Tide Matic,Tide Matic,0.00,9.03,13.00,GENERAL ITEMS
059212971448,Titan Freezer Bags,Titan Freezer Bags,0.00,3.11,13.00,GENERAL ITEMS
030772176368,Tide,Tide,0.00,9.03,13.00,GENERAL ITMES
24348,BOTTLE DEPOSIT,BOTTLE DEPOSIT,0.00,0.10,0.00,GENERAL NO TAX
065633234512,Cheerios,Cheerios,0.00,5.50,0.00,GENERAL NO TAX
055270961100,Corned Beef 340g,Corned Beef 340g,0.00,5.99,0.00,GENERAL NO TAX
24188,DEBIT CARD FEES,DEBIT CARD FEES,0.00,0.25,0.00,GENERAL NO TAX
065651000021,Eggs 12 Large,Eggs 12 Large,0.00,5.00,0.00,GENERAL NO TAX
24564,Fob,Fob,0.00,25.00,0.00,GENERAL NO TAX
060100043963,LD LIGHTER,LD,0.00,3.00,0.00,GENERAL NO TAX
059749938747,Tea bag,Tea bag,0.00,8.99,0.00,GENERAL NO TAX
806712305019,Aluminum Foil,Aluminum Foil,0.00,3.38,13.00,GROCERY
7791293041100,axe appoloo,axe appoloo,0.00,6.77,13.00,GROCERY
030772201565,Bounty plus,Bounty plus,0.00,4.51,13.00,GROCERY
8801073210363,BULDUK SPICY CHIKEN 105 G,BULDUK SPICY CHIKEN 105 G,2.49,3.94,13.00,GROCERY
192699000987,BULDUK SPICY RAMEN 105 G,BULDUK SPICY RAMEN 105 G,2.49,4.01,13.00,GROCERY
029049006101,Catch master,Catch master,0.00,6.77,13.00,GROCERY
067489106371,Cling Wrap,Cling Wrap,0.00,5.64,13.00,GROCERY
055500017294,Clorox,Clorox,0.00,6.77,13.00,GROCERY
063252391913,Cockroach trap,Cockroach trap,0.00,2.25,13.00,GROCERY
058000309166,Colgate Brush,Colgate Brush,0.00,3.38,13.00,GROCERY
031200445261,Cranberry juice Original 1.89l,Cranberry juice Original 1.89l,0.00,6.77,13.00,GROCERY
628915831481,Delicious kitchen coconut water,Delicious kitchen coconut water,0.00,2.25,13.00,GROCERY
030772100332,Downy softner,Downy softner,0.00,11.29,13.00,GROCERY
671785100034,Eska,Eska,0.00,3.01,13.00,GROCERY
030772030868,Febreze air mist,Febreze air mist,0.00,7.35,13.00,GROCERY
6953937164014,Glue snare,Glue snare,0.00,4.51,13.00,GROCERY
068400508656,Hellmans Mayo 340 ML,Hellmans Mayo 340 ML,0.00,9.03,13.00,GROCERY
072320700403,Hello Panda,Hello Panda,0.00,1.13,13.00,GROCERY
8901810000056,HEM 3IN1,HEM 3IN1,0.00,0.00,13.00,GROCERY
8901810000018,HEM GULAB,HEM GULAB,0.00,0.00,13.00,GROCERY
041390001055,Kikkoman Soy Sauce,Kikkoman Soy Sauce,0.00,9.03,13.00,GROCERY
096619960095,Kirkland Tissue,Kirkland Tissue,0.00,10.16,13.00,GROCERY
055966900321,Large Trey,Large Trey,0.00,5.09,13.00,GROCERY
060410079942,Lays 200g,Lays 200g,0.00,5.64,13.00,GROCERY
771913677282,MENTOS CINNAMONSTAIN SOFT BATHROOM TISSU,MENTOS CINNAMONSTAIN SOFT BATHROOM TISSUE,0.00,3.38,13.00,GROCERY
062858101209,Milano Giant Lady Biscuts,Milano Giant Lady Biscuts,0.00,4.51,13.00,GROCERY
055000008839,NESCAFE RICH 100GM,NESCAFE RICH 100GM,0.00,11.29,13.00,GROCERY
031146250301,Nongshim Spicy Chicken Bowl GENERAL ITEM,Nongshim Spicy Chicken Bowl GENERAL ITEMS 86g,0.00,2.81,13.00,GROCERY
067311241218,Oasis Red Grape,Oasis Red Grape,0.00,2.00,13.00,GROCERY
063474104179,Old dutch,Old dutch,0.00,5.64,13.00,GROCERY
060383125189,PC Club soda,PC Club soda,0.00,4.51,13.00,GROCERY
055966913109,Plates,Plates,0.00,5.64,13.00,GROCERY
064100111431,PRINGLES PIZZA,PRINGLES PIZZA,0.00,5.64,13.00,GROCERY
806712310396,Pure air,Pure air,0.00,3.38,13.00,GROCERY
806712305286,Pure air,Pure air,0.00,3.38,13.00,GROCERY
806712307839,Pure clean dish washing solution,Pure clean dish washing solution,0.00,3.38,13.00,GROCERY
806712314905,Pure klean,Pure klean,0.00,3.38,13.00,GROCERY
067311010029,Rougemont Apple juice 2L,Rougemont Apple juice 2L,0.00,5.65,13.00,GROCERY
834605003834,Saniblend Cleaner,Saniblend Cleaner,0.00,16.94,13.00,GROCERY
055966900291,Small Trey,Small Trey,0.00,2.83,13.00,GROCERY
087399590954,Snuggle air freshner,Snuggle air freshner,0.00,3.38,13.00,GROCERY
806712305026,Strongmore Aluminium Foil,Strongmore Aluminium Foil,0.00,6.77,13.00,GROCERY
030772176351,Tide,Tide,0.00,9.03,13.00,GROCERY
030772188460,Tide,Tide,0.00,7.90,13.00,GROCERY
030772176344,Tide detergent,Tide detergent,0.00,9.03,13.00,GROCERY
6903148078884,Tide detergent,Tide detergent,0.00,4.51,13.00,GROCERY
030772121191,Tide Original 1L,Tide Original 1L,0.00,12.42,13.00,GROCERY
031146056262,Tonkotsu,Tonkotsu,0.00,4.52,13.00,GROCERY
6287508115564,Uni blue air freshner,Uni blue air freshner,0.00,4.51,13.00,GROCERY
069237012408,Venice shot glass,Venice shot glass,0.00,4.51,13.00,GROCERY
061536012721,WD-40,WD-40,0.00,11.29,13.00,GROCERY
063252385387,Wellson duct tape,Wellson duct tape,0.00,3.38,13.00,GROCERY
063252385462,Wellson insulation tape,Wellson insulation tape,0.00,3.38,13.00,GROCERY
063252385554,Wellson painters tape,Wellson painters tape,0.00,3.38,13.00,GROCERY
698931001434,Wild pard shoe polish,Wild pard shoe polish,0.00,3.38,13.00,GROCERY
698931001427,Wild pard shoe polish,Wild pard shoe polish,0.00,4.51,13.00,GROCERY
059491002819,",R.GENERAL ITEMSS SPICY CHICKEN KIMCHI",",R.GENERAL ITEMSS SPICY CHICKEN KIMCHI",0.00,2.00,0.00,GROCERY NO TAX
062107004015,Advil 10 Tablets,Advil 10 Tablets,0.00,5.99,0.00,GROCERY NO TAX
065333001100,Arm and Hammer Baking soda,Arm and Hammer Baking soda,0.00,2.99,0.00,GROCERY NO TAX
079400412935,Axe 48H,Axe 48H,0.00,4.99,0.00,GROCERY NO TAX
059243002302,Brioche Bun,Brioche Bun,0.00,4.50,0.00,GROCERY NO TAX
059000003115,Carnation evaporated Milk 354ml,Carnation evaporated Milk 354ml,0.00,2.99,0.00,GROCERY NO TAX
008130010128,Chap Ice,Chap Ice,0.00,6.00,0.00,GROCERY NO TAX
05527241,Chcken Vienna Sausages 130g,Chcken Vienna Sausages 130g,0.00,2.50,0.00,GROCERY NO TAX
06796038,CHOCC,CHOCC,0.00,2.50,0.00,GROCERY NO TAX
066721006233,Christie Chips Ahoy,Christie Chips Ahoy,0.00,4.50,0.00,GROCERY NO TAX
061362434704,CL CHUNK LIGHT TUNA,CL CHUNK LIGHT TUNA,0.00,3.99,0.00,GROCERY NO TAX
068721002222,DEMPSTERS WHITE,DEMPSTERS WHITE,2.66,3.50,0.00,GROCERY NO TAX
067545029217,Dippity,Dippity,0.00,6.00,0.00,GROCERY NO TAX
065651000052,egg burnbrae 12,egg burnbrae 12,0.00,4.99,0.00,GROCERY NO TAX
055325002178,ensure 50%less sugar,ensure 50%less sugar,9.99,3.75,0.00,GROCERY NO TAX
055325004011,Ensure drink,Ensure drink,0.00,3.75,0.00,GROCERY NO TAX
